,weekday,month,bus_route_id,violation_type,violations
3769,Monday,2025-08,B44+,MOBILE BUS STOP,154
3770,Monday,2025-08,B44+,MOBILE DOUBLE PARKED,48
3771,Monday,2025-08,B46+,MOBILE BUS LANE,164
3772,Monday,2025-08,B46+,MOBILE BUS STOP,69
3773,Monday,2025-08,B46+,MOBILE DOUBLE PARKED,25
3774,Monday,2025-08,B62,MOBILE BUS STOP,44
3775,Monday,2025-08,B62,MOBILE DOUBLE PARKED,7
3776,Monday,2025-08,B82+,MOBILE BUS LANE,69
3777,Monday,2025-08,B82+,MOBILE BUS STOP,92
3778,Monday,2025-08,B82+,MOBILE DOUBLE PARKED,71
3779,Monday,2025-08,BX12+,MOBILE BUS LANE,152
3780,Monday,2025-08,BX12+,MOBILE BUS STOP,64
3781,Monday,2025-08,BX12+,MOBILE DOUBLE PARKED,24
3782,Monday,2025-08,BX19,MOBILE BUS LANE,131
3783,Monday,2025-08,BX19,MOBILE BUS STOP,101
3784,Monday,2025-08,BX19,MOBILE DOUBLE PARKED,198
3785,Monday,2025-08,BX28,MOBILE BUS STOP,89
3786,Monday,2025-08,BX28,MOBILE DOUBLE PARKED,51
3787,Monday,2025-08,BX28-BX38,MOBILE BUS LANE,37
3788,Monday,2025-08,BX35,MOBILE BUS LANE,49
3789,Monday,2025-08,BX35,MOBILE BUS STOP,28
3790,Monday,2025-08,BX35,MOBILE DOUBLE PARKED,73
3791,Monday,2025-08,BX36,MOBILE BUS LANE,44
3792,Monday,2025-08,BX36,MOBILE BUS STOP,92
3793,Monday,2025-08,BX36,MOBILE DOUBLE PARKED,174
3794,Monday,2025-08,BX38,MOBILE BUS STOP,9
3795,Monday,2025-08,BX38,MOBILE DOUBLE PARKED,9
3796,Monday,2025-08,BX41+,MOBILE BUS LANE,254
3797,Monday,2025-08,BX41+,MOBILE BUS STOP,90
3798,Monday,2025-08,BX41+,MOBILE DOUBLE PARKED,109
3799,Monday,2025-08,BX5,MOBILE BUS LANE,4
3800,Monday,2025-08,BX5,MOBILE BUS STOP,2
3801,Monday,2025-08,BX5,MOBILE DOUBLE PARKED,1
3802,Monday,2025-08,BX6+,MOBILE BUS LANE,22
3803,Monday,2025-08,BX6+,MOBILE BUS STOP,86
3804,Monday,2025-08,BX6+,MOBILE DOUBLE PARKED,149
3805,Monday,2025-08,M100,MOBILE BUS STOP,92
3806,Monday,2025-08,M100,MOBILE DOUBLE PARKED,266
3807,Monday,2025-08,M101,MOBILE BUS LANE,402
3808,Monday,2025-08,M101,MOBILE BUS STOP,347
3809,Monday,2025-08,M101,MOBILE DOUBLE PARKED,333
3810,Monday,2025-08,M14+,MOBILE BUS LANE,68
3811,Monday,2025-08,M14+,MOBILE BUS STOP,42
3812,Monday,2025-08,M14+,MOBILE DOUBLE PARKED,8
3813,Monday,2025-08,M15+,MOBILE BUS LANE,471
3814,Monday,2025-08,M15+,MOBILE BUS STOP,252
3815,Monday,2025-08,M15+,MOBILE DOUBLE PARKED,83
3816,Monday,2025-08,M2,MOBILE BUS LANE,125
3817,Monday,2025-08,M2,MOBILE BUS STOP,224
3818,Monday,2025-08,M2,MOBILE DOUBLE PARKED,35
3819,Monday,2025-08,M23+,MOBILE BUS LANE,23
3820,Monday,2025-08,M23+,MOBILE BUS STOP,26
3821,Monday,2025-08,M23+,MOBILE DOUBLE PARKED,15
3822,Monday,2025-08,M34+,MOBILE BUS LANE,36
3823,Monday,2025-08,M34+,MOBILE BUS STOP,23
3824,Monday,2025-08,M4,MOBILE BUS STOP,70
3825,Monday,2025-08,M4,MOBILE DOUBLE PARKED,64
3826,Monday,2025-08,M42,MOBILE BUS LANE,249
3827,Monday,2025-08,M42,MOBILE BUS STOP,60
3828,Monday,2025-08,M42,MOBILE DOUBLE PARKED,6
3829,Monday,2025-08,M60+,MOBILE BUS LANE,4
3830,Monday,2025-08,M60+,MOBILE BUS STOP,21
3831,Monday,2025-08,M60+,MOBILE DOUBLE PARKED,69
3832,Monday,2025-08,M79+,MOBILE BUS LANE,62
3833,Monday,2025-08,M79+,MOBILE BUS STOP,14
3834,Monday,2025-08,M79+,MOBILE DOUBLE PARKED,34
3835,Monday,2025-08,M86+,MOBILE BUS LANE,15
3836,Monday,2025-08,M86+,MOBILE BUS STOP,8
3837,Monday,2025-08,M86+,MOBILE DOUBLE PARKED,44
3838,Monday,2025-08,Q43,MOBILE BUS LANE,59
3839,Monday,2025-08,Q43,MOBILE BUS STOP,15
3840,Monday,2025-08,Q43,MOBILE DOUBLE PARKED,24
3841,Monday,2025-08,Q44+,MOBILE BUS LANE,131
3842,Monday,2025-08,Q44+,MOBILE BUS STOP,175
3843,Monday,2025-08,Q44+,MOBILE DOUBLE PARKED,34
3844,Monday,2025-08,Q5,MOBILE BUS LANE,35
3845,Monday,2025-08,Q5,MOBILE BUS STOP,7
3846,Monday,2025-08,Q5,MOBILE DOUBLE PARKED,5
3847,Monday,2025-08,Q53+,MOBILE BUS LANE,40
3848,Monday,2025-08,Q53+,MOBILE BUS STOP,86
3849,Monday,2025-08,Q53+,MOBILE DOUBLE PARKED,10
3850,Monday,2025-08,Q54,MOBILE BUS LANE,10
3851,Monday,2025-08,Q54,MOBILE BUS STOP,133
3852,Monday,2025-08,Q54,MOBILE DOUBLE PARKED,26
3853,Monday,2025-08,Q58,MOBILE BUS LANE,12
3854,Monday,2025-08,Q58,MOBILE BUS STOP,7
3855,Monday,2025-08,Q69,MOBILE BUS LANE,11
3856,Monday,2025-08,Q69,MOBILE BUS STOP,10
3857,Monday,2025-08,Q69,MOBILE DOUBLE PARKED,1
3858,Monday,2025-08,S46,MOBILE BUS LANE,12
3859,Monday,2025-08,S46,MOBILE BUS STOP,13
3860,Monday,2025-08,S46,MOBILE DOUBLE PARKED,5
3861,Monday,2025-08,S79+,MOBILE BUS LANE,9
3862,Monday,2025-08,S79+,MOBILE BUS STOP,10
3863,Monday,2025-08,S79+,MOBILE DOUBLE PARKED,11
3864,Saturday,2019-10,M15+,MOBILE BUS LANE,3
3865,Saturday,2019-11,M14+,MOBILE BUS LANE,30
3866,Saturday,2019-11,M15+,MOBILE BUS LANE,7
3867,Saturday,2019-12,M14+,MOBILE BUS LANE,58
3868,Saturday,2019-12,M15+,MOBILE BUS LANE,149
3869,Saturday,2020-01,M14+,MOBILE BUS LANE,89
3870,Saturday,2020-01,M15+,MOBILE BUS LANE,163
3871,Saturday,2020-02,B44+,MOBILE BUS LANE,47
3872,Saturday,2020-02,B46+,MOBILE BUS LANE,1
3873,Saturday,2020-02,M14+,MOBILE BUS LANE,16
3874,Saturday,2020-02,M15+,MOBILE BUS LANE,140
3875,Saturday,2020-03,B44+,MOBILE BUS LANE,59
3876,Saturday,2020-03,M14+,MOBILE BUS LANE,2
3877,Saturday,2020-03,M15+,MOBILE BUS LANE,83
3878,Saturday,2020-04,B44+,MOBILE BUS LANE,25
3879,Saturday,2020-04,M14+,MOBILE BUS LANE,6
3880,Saturday,2020-04,M15+,MOBILE BUS LANE,109
3881,Saturday,2020-05,B44+,MOBILE BUS LANE,142
3882,Saturday,2020-05,M14+,MOBILE BUS LANE,11
3883,Saturday,2020-05,M15+,MOBILE BUS LANE,158
3884,Saturday,2020-06,B44+,MOBILE BUS LANE,84
3885,Saturday,2020-06,M14+,MOBILE BUS LANE,7
3886,Saturday,2020-06,M15+,MOBILE BUS LANE,203
3887,Saturday,2020-07,B44+,MOBILE BUS LANE,95
3888,Saturday,2020-07,M14+,MOBILE BUS LANE,10
3889,Saturday,2020-07,M15+,MOBILE BUS LANE,92
3890,Saturday,2020-08,B44+,MOBILE BUS LANE,139
3891,Saturday,2020-08,M14+,MOBILE BUS LANE,27
3892,Saturday,2020-08,M15+,MOBILE BUS LANE,221
3893,Saturday,2020-08,M23+,MOBILE BUS LANE,2
3894,Saturday,2020-09,B44+,MOBILE BUS LANE,102
3895,Saturday,2020-09,M14+,MOBILE BUS LANE,37
3896,Saturday,2020-09,M15+,MOBILE BUS LANE,176
3897,Saturday,2020-09,M23+,MOBILE BUS LANE,6
3898,Saturday,2020-10,B44+,MOBILE BUS LANE,157
3899,Saturday,2020-10,M14+,MOBILE BUS LANE,75
3900,Saturday,2020-10,M15+,MOBILE BUS LANE,211
3901,Saturday,2020-10,M34+,MOBILE BUS LANE,1
3902,Saturday,2020-11,B44+,MOBILE BUS LANE,120
3903,Saturday,2020-11,M14+,MOBILE BUS LANE,50
3904,Saturday,2020-11,M15+,MOBILE BUS LANE,175
3905,Saturday,2020-11,M34+,MOBILE BUS LANE,2
3906,Saturday,2020-12,B44+,MOBILE BUS LANE,158
3907,Saturday,2020-12,B46+,MOBILE BUS LANE,3
3908,Saturday,2020-12,M14+,MOBILE BUS LANE,135
3909,Saturday,2020-12,M15+,MOBILE BUS LANE,153
3910,Saturday,2020-12,M23+,MOBILE BUS LANE,12
3911,Saturday,2020-12,M34+,MOBILE BUS LANE,1
3912,Saturday,2020-12,M86+,MOBILE BUS LANE,1
3913,Saturday,2021-01,B44+,MOBILE BUS LANE,148
3914,Saturday,2021-01,M14+,MOBILE BUS LANE,126
3915,Saturday,2021-01,M15+,MOBILE BUS LANE,179
3916,Saturday,2021-01,M23+,MOBILE BUS LANE,8
3917,Saturday,2021-01,M34+,MOBILE BUS LANE,8
3918,Saturday,2021-02,B44+,MOBILE BUS LANE,219
3919,Saturday,2021-02,M14+,MOBILE BUS LANE,160
3920,Saturday,2021-02,M15+,MOBILE BUS LANE,135
3921,Saturday,2021-02,M23+,MOBILE BUS LANE,16
3922,Saturday,2021-02,M34+,MOBILE BUS LANE,5
3923,Saturday,2021-02,M86+,MOBILE BUS LANE,2
3924,Saturday,2021-03,B44+,MOBILE BUS LANE,128
3925,Saturday,2021-03,M14+,MOBILE BUS LANE,116
3926,Saturday,2021-03,M15+,MOBILE BUS LANE,103
3927,Saturday,2021-03,M23+,MOBILE BUS LANE,8
3928,Saturday,2021-03,M34+,MOBILE BUS LANE,7
3929,Saturday,2021-04,B44+,MOBILE BUS LANE,149
3930,Saturday,2021-04,M14+,MOBILE BUS LANE,87
3931,Saturday,2021-04,M15+,MOBILE BUS LANE,101
3932,Saturday,2021-04,M23+,MOBILE BUS LANE,4
3933,Saturday,2021-04,M34+,MOBILE BUS LANE,5
3934,Saturday,2021-05,B44+,MOBILE BUS LANE,105
3935,Saturday,2021-05,M14+,MOBILE BUS LANE,78
3936,Saturday,2021-05,M15+,MOBILE BUS LANE,63
3937,Saturday,2021-05,M23+,MOBILE BUS LANE,3
3938,Saturday,2021-06,B44+,MOBILE BUS LANE,41
3939,Saturday,2021-06,M14+,MOBILE BUS LANE,15
3940,Saturday,2021-06,M15+,MOBILE BUS LANE,18
3941,Saturday,2021-07,B44+,MOBILE BUS LANE,85
3942,Saturday,2021-07,M14+,MOBILE BUS LANE,90
3943,Saturday,2021-07,M15+,MOBILE BUS LANE,52
3944,Saturday,2021-07,M23+,MOBILE BUS LANE,3
3945,Saturday,2021-08,B44+,MOBILE BUS LANE,181
3946,Saturday,2021-08,M14+,MOBILE BUS LANE,121
3947,Saturday,2021-08,M15+,MOBILE BUS LANE,91
3948,Saturday,2021-08,M23+,MOBILE BUS LANE,7
3949,Saturday,2021-09,B44+,MOBILE BUS LANE,182
3950,Saturday,2021-09,M14+,MOBILE BUS LANE,127
3951,Saturday,2021-09,M15+,MOBILE BUS LANE,55
3952,Saturday,2021-09,M23+,MOBILE BUS LANE,6
3953,Saturday,2021-10,B44+,MOBILE BUS LANE,182
3954,Saturday,2021-10,M14+,MOBILE BUS LANE,77
3955,Saturday,2021-10,M15+,MOBILE BUS LANE,154
3956,Saturday,2021-10,M23+,MOBILE BUS LANE,3
3957,Saturday,2021-10,M34+,MOBILE BUS LANE,4
3958,Saturday,2021-10,M86+,MOBILE BUS LANE,4
3959,Saturday,2021-11,B44+,MOBILE BUS LANE,94
3960,Saturday,2021-11,M14+,MOBILE BUS LANE,89
3961,Saturday,2021-11,M15+,MOBILE BUS LANE,164
3962,Saturday,2021-11,M34+,MOBILE BUS LANE,3
3963,Saturday,2021-11,M86+,MOBILE BUS LANE,4
3964,Saturday,2021-12,B44+,MOBILE BUS LANE,71
3965,Saturday,2021-12,M14+,MOBILE BUS LANE,52
3966,Saturday,2021-12,M15+,MOBILE BUS LANE,103
3967,Saturday,2022-01,B44+,MOBILE BUS LANE,47
3968,Saturday,2022-01,M14+,MOBILE BUS LANE,30
3969,Saturday,2022-01,M15+,MOBILE BUS LANE,125
3970,Saturday,2022-01,M23+,MOBILE BUS LANE,3
3971,Saturday,2022-01,M86+,MOBILE BUS LANE,2
3972,Saturday,2022-02,B44+,MOBILE BUS LANE,78
3973,Saturday,2022-02,M14+,MOBILE BUS LANE,47
3974,Saturday,2022-02,M15+,MOBILE BUS LANE,111
3975,Saturday,2022-02,M23+,MOBILE BUS LANE,3
3976,Saturday,2022-02,M34+,MOBILE BUS LANE,1
3977,Saturday,2022-03,B44+,MOBILE BUS LANE,84
3978,Saturday,2022-03,M14+,MOBILE BUS LANE,69
3979,Saturday,2022-03,M15+,MOBILE BUS LANE,174
3980,Saturday,2022-03,M23+,MOBILE BUS LANE,3
3981,Saturday,2022-03,M34+,MOBILE BUS LANE,1
3982,Saturday,2022-04,B44+,MOBILE BUS LANE,47
3983,Saturday,2022-04,M14+,MOBILE BUS LANE,46
3984,Saturday,2022-04,M15+,MOBILE BUS LANE,93
3985,Saturday,2022-04,M23+,MOBILE BUS LANE,3
3986,Saturday,2022-04,M34+,MOBILE BUS LANE,5
3987,Saturday,2022-04,M86+,MOBILE BUS LANE,1
3988,Saturday,2022-05,B44+,MOBILE BUS LANE,1
3989,Saturday,2022-05,M14+,MOBILE BUS LANE,3
3990,Saturday,2022-05,M15+,MOBILE BUS LANE,9
3991,Saturday,2022-06,B44+,MOBILE BUS LANE,69
3992,Saturday,2022-06,B46+,MOBILE BUS LANE,2
3993,Saturday,2022-06,M14+,MOBILE BUS LANE,109
3994,Saturday,2022-06,M15+,MOBILE BUS LANE,211
3995,Saturday,2022-06,M23+,MOBILE BUS LANE,4
3996,Saturday,2022-06,M34+,MOBILE BUS LANE,5
3997,Saturday,2022-07,B44+,MOBILE BUS LANE,77
3998,Saturday,2022-07,M14+,MOBILE BUS LANE,87
3999,Saturday,2022-07,M15+,MOBILE BUS LANE,155
4000,Saturday,2022-07,M23+,MOBILE BUS LANE,3
4001,Saturday,2022-08,B44+,MOBILE BUS LANE,43
4002,Saturday,2022-08,M14+,MOBILE BUS LANE,34
4003,Saturday,2022-08,M15+,MOBILE BUS LANE,88
4004,Saturday,2022-08,M23+,MOBILE BUS LANE,2
4005,Saturday,2022-08,M34+,MOBILE BUS LANE,2
4006,Saturday,2022-08,Q44+,MOBILE BUS LANE,4
4007,Saturday,2022-09,B44+,MOBILE BUS LANE,31
4008,Saturday,2022-09,B46+,MOBILE BUS LANE,2
4009,Saturday,2022-09,M14+,MOBILE BUS LANE,40
4010,Saturday,2022-09,M15+,MOBILE BUS LANE,74
4011,Saturday,2022-09,M34+,MOBILE BUS LANE,1
4012,Saturday,2022-09,Q44+,MOBILE BUS LANE,80
4013,Saturday,2022-10,B44+,MOBILE BUS LANE,63
4014,Saturday,2022-10,B46+,MOBILE BUS LANE,2
4015,Saturday,2022-10,M14+,MOBILE BUS LANE,117
4016,Saturday,2022-10,M15+,MOBILE BUS LANE,116
4017,Saturday,2022-10,M23+,MOBILE BUS LANE,7
4018,Saturday,2022-10,M34+,MOBILE BUS LANE,2
4019,Saturday,2022-10,Q44+,MOBILE BUS LANE,485
4020,Saturday,2022-11,B44+,MOBILE BUS LANE,72
4021,Saturday,2022-11,B46+,MOBILE BUS LANE,3
4022,Saturday,2022-11,BX12+,MOBILE BUS LANE,2
4023,Saturday,2022-11,BX41+,MOBILE BUS LANE,172
4024,Saturday,2022-11,M14+,MOBILE BUS LANE,81
4025,Saturday,2022-11,M15+,MOBILE BUS LANE,128
4026,Saturday,2022-11,M23+,MOBILE BUS LANE,8
4027,Saturday,2022-11,M34+,MOBILE BUS LANE,2
4028,Saturday,2022-11,M86+,MOBILE BUS LANE,1
4029,Saturday,2022-11,Q44+,MOBILE BUS LANE,451
4030,Saturday,2022-12,B25,MOBILE BUS LANE,103
4031,Saturday,2022-12,B44+,MOBILE BUS LANE,104
4032,Saturday,2022-12,BX19,MOBILE BUS LANE,257
4033,Saturday,2022-12,BX41+,MOBILE BUS LANE,718
4034,Saturday,2022-12,M14+,MOBILE BUS LANE,92
4035,Saturday,2022-12,M15+,MOBILE BUS LANE,164
4036,Saturday,2022-12,M23+,MOBILE BUS LANE,13
4037,Saturday,2022-12,M34+,MOBILE BUS LANE,7
4038,Saturday,2022-12,M86+,MOBILE BUS LANE,1
4039,Saturday,2022-12,Q44+,MOBILE BUS LANE,343
4040,Saturday,2023-01,B25,MOBILE BUS LANE,115
4041,Saturday,2023-01,B44+,MOBILE BUS LANE,86
4042,Saturday,2023-01,BX12+,MOBILE BUS LANE,3
4043,Saturday,2023-01,BX19,MOBILE BUS LANE,254
4044,Saturday,2023-01,BX41+,MOBILE BUS LANE,874
4045,Saturday,2023-01,M14+,MOBILE BUS LANE,119
4046,Saturday,2023-01,M15+,MOBILE BUS LANE,119
4047,Saturday,2023-01,M23+,MOBILE BUS LANE,8
4048,Saturday,2023-01,M34+,MOBILE BUS LANE,3
4049,Saturday,2023-01,M86+,MOBILE BUS LANE,1
4050,Saturday,2023-01,Q44+,MOBILE BUS LANE,238
4051,Saturday,2023-02,B25,MOBILE BUS LANE,45
4052,Saturday,2023-02,B44+,MOBILE BUS LANE,61
4053,Saturday,2023-02,BX12+,MOBILE BUS LANE,2
4054,Saturday,2023-02,BX19,MOBILE BUS LANE,202
4055,Saturday,2023-02,BX41+,MOBILE BUS LANE,472
4056,Saturday,2023-02,M14+,MOBILE BUS LANE,97
4057,Saturday,2023-02,M15+,MOBILE BUS LANE,136
4058,Saturday,2023-02,M23+,MOBILE BUS LANE,9
4059,Saturday,2023-02,Q44+,MOBILE BUS LANE,341
4060,Saturday,2023-02,S79+,MOBILE BUS LANE,1
4061,Saturday,2023-03,B25,MOBILE BUS LANE,48
4062,Saturday,2023-03,B44+,MOBILE BUS LANE,59
4063,Saturday,2023-03,BX12+,MOBILE BUS LANE,4
4064,Saturday,2023-03,BX19,MOBILE BUS LANE,154
4065,Saturday,2023-03,BX41+,MOBILE BUS LANE,920
4066,Saturday,2023-03,M14+,MOBILE BUS LANE,68
4067,Saturday,2023-03,M15+,MOBILE BUS LANE,117
4068,Saturday,2023-03,M23+,MOBILE BUS LANE,9
4069,Saturday,2023-03,M34+,MOBILE BUS LANE,1
4070,Saturday,2023-03,M86+,MOBILE BUS LANE,1
4071,Saturday,2023-03,Q44+,MOBILE BUS LANE,353
4072,Saturday,2023-04,B25,MOBILE BUS LANE,29
4073,Saturday,2023-04,B44+,MOBILE BUS LANE,41
4074,Saturday,2023-04,BX12+,MOBILE BUS LANE,1
4075,Saturday,2023-04,BX19,MOBILE BUS LANE,126
4076,Saturday,2023-04,BX41+,MOBILE BUS LANE,762
4077,Saturday,2023-04,M14+,MOBILE BUS LANE,70
4078,Saturday,2023-04,M15+,MOBILE BUS LANE,97
4079,Saturday,2023-04,M23+,MOBILE BUS LANE,9
4080,Saturday,2023-04,M34+,MOBILE BUS LANE,5
4081,Saturday,2023-04,M86+,MOBILE BUS LANE,1
4082,Saturday,2023-04,Q44+,MOBILE BUS LANE,243
4083,Saturday,2023-05,B25,MOBILE BUS LANE,35
4084,Saturday,2023-05,B44+,MOBILE BUS LANE,26
4085,Saturday,2023-05,BX12+,MOBILE BUS LANE,3
4086,Saturday,2023-05,BX19,MOBILE BUS LANE,50
4087,Saturday,2023-05,BX35,MOBILE BUS LANE,152
4088,Saturday,2023-05,BX41+,MOBILE BUS LANE,593
4089,Saturday,2023-05,M14+,MOBILE BUS LANE,103
4090,Saturday,2023-05,M15+,MOBILE BUS LANE,90
4091,Saturday,2023-05,Q44+,MOBILE BUS LANE,192
4092,Saturday,2023-06,B25,MOBILE BUS LANE,39
4093,Saturday,2023-06,B44+,MOBILE BUS LANE,16
4094,Saturday,2023-06,B46+,MOBILE BUS LANE,2
4095,Saturday,2023-06,BX12+,MOBILE BUS LANE,1
4096,Saturday,2023-06,BX19,MOBILE BUS LANE,69
4097,Saturday,2023-06,BX35,MOBILE BUS LANE,97
4098,Saturday,2023-06,BX36,MOBILE BUS LANE,79
4099,Saturday,2023-06,BX41+,MOBILE BUS LANE,388
4100,Saturday,2023-06,M14+,MOBILE BUS LANE,102
4101,Saturday,2023-06,M15+,MOBILE BUS LANE,118
4102,Saturday,2023-06,M23+,MOBILE BUS LANE,3
4103,Saturday,2023-06,M86+,MOBILE BUS LANE,2
4104,Saturday,2023-06,Q44+,MOBILE BUS LANE,195
4105,Saturday,2023-07,B25,MOBILE BUS LANE,29
4106,Saturday,2023-07,B44+,MOBILE BUS LANE,39
4107,Saturday,2023-07,B46+,MOBILE BUS LANE,1
4108,Saturday,2023-07,BX12+,MOBILE BUS LANE,2
4109,Saturday,2023-07,BX19,MOBILE BUS LANE,86
4110,Saturday,2023-07,BX35,MOBILE BUS LANE,83
4111,Saturday,2023-07,BX36,MOBILE BUS LANE,125
4112,Saturday,2023-07,BX41+,MOBILE BUS LANE,614
4113,Saturday,2023-07,M14+,MOBILE BUS LANE,101
4114,Saturday,2023-07,M15+,MOBILE BUS LANE,103
4115,Saturday,2023-07,M23+,MOBILE BUS LANE,2
4116,Saturday,2023-07,Q44+,MOBILE BUS LANE,156
4117,Saturday,2023-07,Q58,MOBILE BUS LANE,8
4118,Saturday,2023-08,B25,MOBILE BUS LANE,35
4119,Saturday,2023-08,B44+,MOBILE BUS LANE,42
4120,Saturday,2023-08,BX12+,MOBILE BUS LANE,3
4121,Saturday,2023-08,BX19,MOBILE BUS LANE,56
4122,Saturday,2023-08,BX35,MOBILE BUS LANE,61
4123,Saturday,2023-08,BX36,MOBILE BUS LANE,72
4124,Saturday,2023-08,BX41+,MOBILE BUS LANE,500
4125,Saturday,2023-08,M14+,MOBILE BUS LANE,77
4126,Saturday,2023-08,M15+,MOBILE BUS LANE,114
4127,Saturday,2023-08,M23+,MOBILE BUS LANE,2
4128,Saturday,2023-08,Q44+,MOBILE BUS LANE,206
4129,Saturday,2023-08,Q58,MOBILE BUS LANE,8
4130,Saturday,2023-09,B25,MOBILE BUS LANE,62
4131,Saturday,2023-09,B44+,MOBILE BUS LANE,43
4132,Saturday,2023-09,BX12+,MOBILE BUS LANE,5
4133,Saturday,2023-09,BX19,MOBILE BUS LANE,311
4134,Saturday,2023-09,BX35,MOBILE BUS LANE,130
4135,Saturday,2023-09,BX36,MOBILE BUS LANE,176
4136,Saturday,2023-09,BX41+,MOBILE BUS LANE,949
4137,Saturday,2023-09,M14+,MOBILE BUS LANE,50
4138,Saturday,2023-09,M15+,MOBILE BUS LANE,100
4139,Saturday,2023-09,M23+,MOBILE BUS LANE,4
4140,Saturday,2023-09,Q44+,MOBILE BUS LANE,369
4141,Saturday,2023-09,Q58,MOBILE BUS LANE,18
4142,Saturday,2023-10,B25,MOBILE BUS LANE,18
4143,Saturday,2023-10,B26,MOBILE BUS LANE,1
4144,Saturday,2023-10,BX12+,MOBILE BUS LANE,2
4145,Saturday,2023-10,BX19,MOBILE BUS LANE,261
4146,Saturday,2023-10,BX35,MOBILE BUS LANE,90
4147,Saturday,2023-10,BX36,MOBILE BUS LANE,126
4148,Saturday,2023-10,BX41+,MOBILE BUS LANE,689
4149,Saturday,2023-10,M15+,MOBILE BUS LANE,7
4150,Saturday,2023-10,Q44+,MOBILE BUS LANE,345
4151,Saturday,2023-10,Q58,MOBILE BUS LANE,16
4152,Saturday,2023-11,B25,MOBILE BUS LANE,23
4153,Saturday,2023-11,B26,MOBILE BUS LANE,1
4154,Saturday,2023-11,B44+,MOBILE BUS LANE,29
4155,Saturday,2023-11,B46+,MOBILE BUS LANE,20
4156,Saturday,2023-11,BX12+,MOBILE BUS LANE,2
4157,Saturday,2023-11,BX19,MOBILE BUS LANE,207
4158,Saturday,2023-11,BX35,MOBILE BUS LANE,109
4159,Saturday,2023-11,BX36,MOBILE BUS LANE,113
4160,Saturday,2023-11,BX41+,MOBILE BUS LANE,512
4161,Saturday,2023-11,M14+,MOBILE BUS LANE,9
4162,Saturday,2023-11,M15+,MOBILE BUS LANE,43
4163,Saturday,2023-11,Q44+,MOBILE BUS LANE,284
4164,Saturday,2023-11,Q54,MOBILE BUS LANE,252
4165,Saturday,2023-11,Q58,MOBILE BUS LANE,14
4166,Saturday,2023-12,B25,MOBILE BUS LANE,21
4167,Saturday,2023-12,B44+,MOBILE BUS LANE,110
4168,Saturday,2023-12,B46+,MOBILE BUS LANE,48
4169,Saturday,2023-12,BX12+,MOBILE BUS LANE,1
4170,Saturday,2023-12,BX19,MOBILE BUS LANE,354
4171,Saturday,2023-12,BX35,MOBILE BUS LANE,113
4172,Saturday,2023-12,BX36,MOBILE BUS LANE,161
4173,Saturday,2023-12,BX41+,MOBILE BUS LANE,891
4174,Saturday,2023-12,M14+,MOBILE BUS LANE,114
4175,Saturday,2023-12,M15+,MOBILE BUS LANE,223
4176,Saturday,2023-12,M23+,MOBILE BUS LANE,5
4177,Saturday,2023-12,M34+,MOBILE BUS LANE,6
4178,Saturday,2023-12,Q44+,MOBILE BUS LANE,412
4179,Saturday,2023-12,Q54,MOBILE BUS LANE,487
4180,Saturday,2023-12,Q58,MOBILE BUS LANE,11
4181,Saturday,2024-01,B25,MOBILE BUS LANE,4
4182,Saturday,2024-01,B26,MOBILE BUS LANE,1
4183,Saturday,2024-01,B44+,MOBILE BUS LANE,77
4184,Saturday,2024-01,B46+,MOBILE BUS LANE,12
4185,Saturday,2024-01,BX12+,MOBILE BUS LANE,1
4186,Saturday,2024-01,BX19,MOBILE BUS LANE,176
4187,Saturday,2024-01,BX35,MOBILE BUS LANE,73
4188,Saturday,2024-01,BX36,MOBILE BUS LANE,88
4189,Saturday,2024-01,BX41+,MOBILE BUS LANE,519
4190,Saturday,2024-01,M14+,MOBILE BUS LANE,114
4191,Saturday,2024-01,M15+,MOBILE BUS LANE,233
4192,Saturday,2024-01,M23+,MOBILE BUS LANE,7
4193,Saturday,2024-01,M34+,MOBILE BUS LANE,6
4194,Saturday,2024-01,Q44+,MOBILE BUS LANE,223
4195,Saturday,2024-01,Q54,MOBILE BUS LANE,244
4196,Saturday,2024-01,Q58,MOBILE BUS LANE,7
4197,Saturday,2024-02,B25,MOBILE BUS LANE,3
4198,Saturday,2024-02,B44+,MOBILE BUS LANE,105
4199,Saturday,2024-02,B46+,MOBILE BUS LANE,20
4200,Saturday,2024-02,B62,MOBILE BUS LANE,4
4201,Saturday,2024-02,BX12+,MOBILE BUS LANE,2
4202,Saturday,2024-02,BX19,MOBILE BUS LANE,198
4203,Saturday,2024-02,BX35,MOBILE BUS LANE,77
4204,Saturday,2024-02,BX36,MOBILE BUS LANE,83
4205,Saturday,2024-02,BX41+,MOBILE BUS LANE,695
4206,Saturday,2024-02,M14+,MOBILE BUS LANE,118
4207,Saturday,2024-02,M15+,MOBILE BUS LANE,234
4208,Saturday,2024-02,M23+,MOBILE BUS LANE,13
4209,Saturday,2024-02,M86+,MOBILE BUS LANE,1
4210,Saturday,2024-02,Q44+,MOBILE BUS LANE,177
4211,Saturday,2024-02,Q54,MOBILE BUS LANE,83
4212,Saturday,2024-02,Q58,MOBILE BUS LANE,11
4213,Saturday,2024-03,B25,MOBILE BUS LANE,11
4214,Saturday,2024-03,B26,MOBILE BUS LANE,5
4215,Saturday,2024-03,B44+,MOBILE BUS LANE,93
4216,Saturday,2024-03,B46+,MOBILE BUS LANE,29
