,bus_route_id,month,weekday,violation_type,violations
10961,Q5,2025-01,Tuesday,MOBILE BUS STOP,275
10962,Q5,2025-01,Tuesday,MOBILE DOUBLE PARKED,46
10963,Q5,2025-01,Wednesday,MOBILE BUS LANE,92
10964,Q5,2025-01,Wednesday,MOBILE BUS STOP,318
10965,Q5,2025-01,Wednesday,MOBILE DOUBLE PARKED,38
10966,Q5,2025-02,Friday,MOBILE BUS LANE,109
10967,Q5,2025-02,Friday,MOBILE BUS STOP,324
10968,Q5,2025-02,Friday,MOBILE DOUBLE PARKED,44
10969,Q5,2025-02,Monday,MOBILE BUS LANE,73
10970,Q5,2025-02,Monday,MOBILE BUS STOP,268
10971,Q5,2025-02,Monday,MOBILE DOUBLE PARKED,21
10972,Q5,2025-02,Saturday,MOBILE BUS LANE,10
10973,Q5,2025-02,Saturday,MOBILE BUS STOP,293
10974,Q5,2025-02,Saturday,MOBILE DOUBLE PARKED,70
10975,Q5,2025-02,Sunday,MOBILE BUS LANE,10
10976,Q5,2025-02,Sunday,MOBILE BUS STOP,208
10977,Q5,2025-02,Sunday,MOBILE DOUBLE PARKED,11
10978,Q5,2025-02,Thursday,MOBILE BUS LANE,97
10979,Q5,2025-02,Thursday,MOBILE BUS STOP,335
10980,Q5,2025-02,Thursday,MOBILE DOUBLE PARKED,36
10981,Q5,2025-02,Tuesday,MOBILE BUS LANE,90
10982,Q5,2025-02,Tuesday,MOBILE BUS STOP,299
10983,Q5,2025-02,Tuesday,MOBILE DOUBLE PARKED,29
10984,Q5,2025-02,Wednesday,MOBILE BUS LANE,111
10985,Q5,2025-02,Wednesday,MOBILE BUS STOP,287
10986,Q5,2025-02,Wednesday,MOBILE DOUBLE PARKED,24
10987,Q5,2025-03,Friday,MOBILE BUS LANE,89
10988,Q5,2025-03,Friday,MOBILE BUS STOP,336
10989,Q5,2025-03,Friday,MOBILE DOUBLE PARKED,25
10990,Q5,2025-03,Monday,MOBILE BUS LANE,107
10991,Q5,2025-03,Monday,MOBILE BUS STOP,301
10992,Q5,2025-03,Monday,MOBILE DOUBLE PARKED,43
10993,Q5,2025-03,Saturday,MOBILE BUS LANE,12
10994,Q5,2025-03,Saturday,MOBILE BUS STOP,246
10995,Q5,2025-03,Saturday,MOBILE DOUBLE PARKED,78
10996,Q5,2025-03,Sunday,MOBILE BUS LANE,10
10997,Q5,2025-03,Sunday,MOBILE BUS STOP,242
10998,Q5,2025-03,Sunday,MOBILE DOUBLE PARKED,44
10999,Q5,2025-03,Thursday,MOBILE BUS LANE,99
11000,Q5,2025-03,Thursday,MOBILE BUS STOP,233
11001,Q5,2025-03,Thursday,MOBILE DOUBLE PARKED,18
11002,Q5,2025-03,Tuesday,MOBILE BUS LANE,83
11003,Q5,2025-03,Tuesday,MOBILE BUS STOP,241
11004,Q5,2025-03,Tuesday,MOBILE DOUBLE PARKED,35
11005,Q5,2025-03,Wednesday,MOBILE BUS LANE,91
11006,Q5,2025-03,Wednesday,MOBILE BUS STOP,251
11007,Q5,2025-03,Wednesday,MOBILE DOUBLE PARKED,33
11008,Q5,2025-04,Friday,MOBILE BUS LANE,76
11009,Q5,2025-04,Friday,MOBILE BUS STOP,255
11010,Q5,2025-04,Friday,MOBILE DOUBLE PARKED,50
11011,Q5,2025-04,Monday,MOBILE BUS LANE,74
11012,Q5,2025-04,Monday,MOBILE BUS STOP,216
11013,Q5,2025-04,Monday,MOBILE DOUBLE PARKED,39
11014,Q5,2025-04,Saturday,MOBILE BUS STOP,150
11015,Q5,2025-04,Saturday,MOBILE DOUBLE PARKED,75
11016,Q5,2025-04,Sunday,MOBILE BUS STOP,177
11017,Q5,2025-04,Sunday,MOBILE DOUBLE PARKED,40
11018,Q5,2025-04,Thursday,MOBILE BUS LANE,57
11019,Q5,2025-04,Thursday,MOBILE BUS STOP,189
11020,Q5,2025-04,Thursday,MOBILE DOUBLE PARKED,22
11021,Q5,2025-04,Tuesday,MOBILE BUS LANE,92
11022,Q5,2025-04,Tuesday,MOBILE BUS STOP,224
11023,Q5,2025-04,Tuesday,MOBILE DOUBLE PARKED,39
11024,Q5,2025-04,Wednesday,MOBILE BUS LANE,59
11025,Q5,2025-04,Wednesday,MOBILE BUS STOP,224
11026,Q5,2025-04,Wednesday,MOBILE DOUBLE PARKED,23
11027,Q5,2025-05,Friday,MOBILE BUS LANE,90
11028,Q5,2025-05,Friday,MOBILE BUS STOP,346
11029,Q5,2025-05,Friday,MOBILE DOUBLE PARKED,66
11030,Q5,2025-05,Monday,MOBILE BUS LANE,57
11031,Q5,2025-05,Monday,MOBILE BUS STOP,144
11032,Q5,2025-05,Monday,MOBILE DOUBLE PARKED,15
11033,Q5,2025-05,Saturday,MOBILE BUS STOP,261
11034,Q5,2025-05,Saturday,MOBILE DOUBLE PARKED,119
11035,Q5,2025-05,Sunday,MOBILE BUS STOP,162
11036,Q5,2025-05,Sunday,MOBILE DOUBLE PARKED,48
11037,Q5,2025-05,Thursday,MOBILE BUS LANE,87
11038,Q5,2025-05,Thursday,MOBILE BUS STOP,268
11039,Q5,2025-05,Thursday,MOBILE DOUBLE PARKED,56
11040,Q5,2025-05,Tuesday,MOBILE BUS LANE,74
11041,Q5,2025-05,Tuesday,MOBILE BUS STOP,215
11042,Q5,2025-05,Tuesday,MOBILE DOUBLE PARKED,35
11043,Q5,2025-05,Wednesday,MOBILE BUS LANE,56
11044,Q5,2025-05,Wednesday,MOBILE BUS STOP,184
11045,Q5,2025-05,Wednesday,MOBILE DOUBLE PARKED,44
11046,Q5,2025-06,Friday,MOBILE BUS LANE,87
11047,Q5,2025-06,Friday,MOBILE BUS STOP,263
11048,Q5,2025-06,Friday,MOBILE DOUBLE PARKED,93
11049,Q5,2025-06,Monday,MOBILE BUS LANE,95
11050,Q5,2025-06,Monday,MOBILE BUS STOP,208
11051,Q5,2025-06,Monday,MOBILE DOUBLE PARKED,40
11052,Q5,2025-06,Saturday,MOBILE BUS STOP,166
11053,Q5,2025-06,Saturday,MOBILE DOUBLE PARKED,93
11054,Q5,2025-06,Sunday,MOBILE BUS STOP,148
11055,Q5,2025-06,Sunday,MOBILE DOUBLE PARKED,61
11056,Q5,2025-06,Thursday,MOBILE BUS LANE,58
11057,Q5,2025-06,Thursday,MOBILE BUS STOP,239
11058,Q5,2025-06,Thursday,MOBILE DOUBLE PARKED,47
11059,Q5,2025-06,Tuesday,MOBILE BUS LANE,72
11060,Q5,2025-06,Tuesday,MOBILE BUS STOP,135
11061,Q5,2025-06,Tuesday,MOBILE DOUBLE PARKED,44
11062,Q5,2025-06,Wednesday,MOBILE BUS LANE,74
11063,Q5,2025-06,Wednesday,MOBILE BUS STOP,223
11064,Q5,2025-06,Wednesday,MOBILE DOUBLE PARKED,60
11065,Q5,2025-07,Friday,MOBILE BUS LANE,51
11066,Q5,2025-07,Friday,MOBILE BUS STOP,93
11067,Q5,2025-07,Friday,MOBILE DOUBLE PARKED,43
11068,Q5,2025-07,Monday,MOBILE BUS LANE,75
11069,Q5,2025-07,Monday,MOBILE BUS STOP,97
11070,Q5,2025-07,Monday,MOBILE DOUBLE PARKED,36
11071,Q5,2025-07,Saturday,MOBILE BUS STOP,102
11072,Q5,2025-07,Saturday,MOBILE DOUBLE PARKED,70
11073,Q5,2025-07,Sunday,MOBILE BUS STOP,86
11074,Q5,2025-07,Sunday,MOBILE DOUBLE PARKED,34
11075,Q5,2025-07,Thursday,MOBILE BUS LANE,89
11076,Q5,2025-07,Thursday,MOBILE BUS STOP,113
11077,Q5,2025-07,Thursday,MOBILE DOUBLE PARKED,66
11078,Q5,2025-07,Tuesday,MOBILE BUS LANE,105
11079,Q5,2025-07,Tuesday,MOBILE BUS STOP,101
11080,Q5,2025-07,Tuesday,MOBILE DOUBLE PARKED,51
11081,Q5,2025-07,Wednesday,MOBILE BUS LANE,89
11082,Q5,2025-07,Wednesday,MOBILE BUS STOP,110
11083,Q5,2025-07,Wednesday,MOBILE DOUBLE PARKED,60
11084,Q5,2025-08,Friday,MOBILE BUS LANE,32
11085,Q5,2025-08,Friday,MOBILE BUS STOP,6
11086,Q5,2025-08,Friday,MOBILE DOUBLE PARKED,20
11087,Q5,2025-08,Monday,MOBILE BUS LANE,35
11088,Q5,2025-08,Monday,MOBILE BUS STOP,7
11089,Q5,2025-08,Monday,MOBILE DOUBLE PARKED,5
11090,Q5,2025-08,Saturday,MOBILE BUS STOP,7
11091,Q5,2025-08,Saturday,MOBILE DOUBLE PARKED,11
11092,Q5,2025-08,Sunday,MOBILE BUS STOP,10
11093,Q5,2025-08,Sunday,MOBILE DOUBLE PARKED,3
11094,Q5,2025-08,Thursday,MOBILE BUS LANE,31
11095,Q5,2025-08,Thursday,MOBILE BUS STOP,1
11096,Q5,2025-08,Thursday,MOBILE DOUBLE PARKED,1
11097,Q5,2025-08,Tuesday,MOBILE BUS LANE,22
11098,Q5,2025-08,Tuesday,MOBILE BUS STOP,4
11099,Q5,2025-08,Tuesday,MOBILE DOUBLE PARKED,9
11100,Q5,2025-08,Wednesday,MOBILE BUS LANE,16
11101,Q5,2025-08,Wednesday,MOBILE BUS STOP,7
11102,Q5,2025-08,Wednesday,MOBILE DOUBLE PARKED,1
11103,Q53+,2024-09,Monday,MOBILE BUS LANE,31
11104,Q53+,2024-09,Monday,MOBILE BUS STOP,97
11105,Q53+,2024-09,Monday,MOBILE DOUBLE PARKED,24
11106,Q53+,2024-10,Friday,MOBILE BUS LANE,141
11107,Q53+,2024-10,Friday,MOBILE BUS STOP,621
11108,Q53+,2024-10,Friday,MOBILE DOUBLE PARKED,139
11109,Q53+,2024-10,Monday,MOBILE BUS LANE,128
11110,Q53+,2024-10,Monday,MOBILE BUS STOP,535
11111,Q53+,2024-10,Monday,MOBILE DOUBLE PARKED,106
11112,Q53+,2024-10,Saturday,MOBILE BUS LANE,207
11113,Q53+,2024-10,Saturday,MOBILE BUS STOP,590
11114,Q53+,2024-10,Saturday,MOBILE DOUBLE PARKED,77
11115,Q53+,2024-10,Sunday,MOBILE BUS LANE,192
11116,Q53+,2024-10,Sunday,MOBILE BUS STOP,519
11117,Q53+,2024-10,Sunday,MOBILE DOUBLE PARKED,88
11118,Q53+,2024-10,Thursday,MOBILE BUS LANE,137
11119,Q53+,2024-10,Thursday,MOBILE BUS STOP,656
11120,Q53+,2024-10,Thursday,MOBILE DOUBLE PARKED,103
11121,Q53+,2024-10,Tuesday,MOBILE BUS LANE,153
11122,Q53+,2024-10,Tuesday,MOBILE BUS STOP,524
11123,Q53+,2024-10,Tuesday,MOBILE DOUBLE PARKED,108
11124,Q53+,2024-10,Wednesday,MOBILE BUS LANE,160
11125,Q53+,2024-10,Wednesday,MOBILE BUS STOP,619
11126,Q53+,2024-10,Wednesday,MOBILE DOUBLE PARKED,124
11127,Q53+,2024-11,Friday,MOBILE BUS LANE,178
11128,Q53+,2024-11,Friday,MOBILE BUS STOP,495
11129,Q53+,2024-11,Friday,MOBILE DOUBLE PARKED,126
11130,Q53+,2024-11,Monday,MOBILE BUS LANE,122
11131,Q53+,2024-11,Monday,MOBILE BUS STOP,388
11132,Q53+,2024-11,Monday,MOBILE DOUBLE PARKED,104
11133,Q53+,2024-11,Saturday,MOBILE BUS LANE,233
11134,Q53+,2024-11,Saturday,MOBILE BUS STOP,494
11135,Q53+,2024-11,Saturday,MOBILE DOUBLE PARKED,99
11136,Q53+,2024-11,Sunday,MOBILE BUS LANE,192
11137,Q53+,2024-11,Sunday,MOBILE BUS STOP,403
11138,Q53+,2024-11,Sunday,MOBILE DOUBLE PARKED,125
11139,Q53+,2024-11,Thursday,MOBILE BUS LANE,89
11140,Q53+,2024-11,Thursday,MOBILE BUS STOP,365
11141,Q53+,2024-11,Thursday,MOBILE DOUBLE PARKED,107
11142,Q53+,2024-11,Tuesday,MOBILE BUS LANE,119
11143,Q53+,2024-11,Tuesday,MOBILE BUS STOP,381
11144,Q53+,2024-11,Tuesday,MOBILE DOUBLE PARKED,97
11145,Q53+,2024-11,Wednesday,MOBILE BUS LANE,127
11146,Q53+,2024-11,Wednesday,MOBILE BUS STOP,331
11147,Q53+,2024-11,Wednesday,MOBILE DOUBLE PARKED,88
11148,Q53+,2024-12,Friday,MOBILE BUS LANE,69
11149,Q53+,2024-12,Friday,MOBILE BUS STOP,381
11150,Q53+,2024-12,Friday,MOBILE DOUBLE PARKED,84
11151,Q53+,2024-12,Monday,MOBILE BUS LANE,73
11152,Q53+,2024-12,Monday,MOBILE BUS STOP,340
11153,Q53+,2024-12,Monday,MOBILE DOUBLE PARKED,89
11154,Q53+,2024-12,Saturday,MOBILE BUS LANE,35
11155,Q53+,2024-12,Saturday,MOBILE BUS STOP,240
11156,Q53+,2024-12,Saturday,MOBILE DOUBLE PARKED,49
11157,Q53+,2024-12,Sunday,MOBILE BUS LANE,118
11158,Q53+,2024-12,Sunday,MOBILE BUS STOP,357
11159,Q53+,2024-12,Sunday,MOBILE DOUBLE PARKED,118
11160,Q53+,2024-12,Thursday,MOBILE BUS LANE,69
11161,Q53+,2024-12,Thursday,MOBILE BUS STOP,340
11162,Q53+,2024-12,Thursday,MOBILE DOUBLE PARKED,69
11163,Q53+,2024-12,Tuesday,MOBILE BUS LANE,124
11164,Q53+,2024-12,Tuesday,MOBILE BUS STOP,406
11165,Q53+,2024-12,Tuesday,MOBILE DOUBLE PARKED,133
11166,Q53+,2024-12,Wednesday,MOBILE BUS LANE,51
11167,Q53+,2024-12,Wednesday,MOBILE BUS STOP,289
11168,Q53+,2024-12,Wednesday,MOBILE DOUBLE PARKED,75
11169,Q53+,2025-01,Friday,MOBILE BUS LANE,111
11170,Q53+,2025-01,Friday,MOBILE BUS STOP,424
11171,Q53+,2025-01,Friday,MOBILE DOUBLE PARKED,95
11172,Q53+,2025-01,Monday,MOBILE BUS LANE,52
11173,Q53+,2025-01,Monday,MOBILE BUS STOP,206
11174,Q53+,2025-01,Monday,MOBILE DOUBLE PARKED,75
11175,Q53+,2025-01,Saturday,MOBILE BUS LANE,81
11176,Q53+,2025-01,Saturday,MOBILE BUS STOP,319
11177,Q53+,2025-01,Saturday,MOBILE DOUBLE PARKED,66
11178,Q53+,2025-01,Sunday,MOBILE BUS LANE,65
11179,Q53+,2025-01,Sunday,MOBILE BUS STOP,254
11180,Q53+,2025-01,Sunday,MOBILE DOUBLE PARKED,62
11181,Q53+,2025-01,Thursday,MOBILE BUS LANE,65
11182,Q53+,2025-01,Thursday,MOBILE BUS STOP,373
11183,Q53+,2025-01,Thursday,MOBILE DOUBLE PARKED,94
11184,Q53+,2025-01,Tuesday,MOBILE BUS LANE,43
11185,Q53+,2025-01,Tuesday,MOBILE BUS STOP,300
11186,Q53+,2025-01,Tuesday,MOBILE DOUBLE PARKED,66
11187,Q53+,2025-01,Wednesday,MOBILE BUS LANE,54
11188,Q53+,2025-01,Wednesday,MOBILE BUS STOP,371
11189,Q53+,2025-01,Wednesday,MOBILE DOUBLE PARKED,103
11190,Q53+,2025-02,Friday,MOBILE BUS LANE,52
11191,Q53+,2025-02,Friday,MOBILE BUS STOP,202
11192,Q53+,2025-02,Friday,MOBILE DOUBLE PARKED,65
11193,Q53+,2025-02,Monday,MOBILE BUS LANE,48
11194,Q53+,2025-02,Monday,MOBILE BUS STOP,236
11195,Q53+,2025-02,Monday,MOBILE DOUBLE PARKED,67
11196,Q53+,2025-02,Saturday,MOBILE BUS LANE,18
11197,Q53+,2025-02,Saturday,MOBILE BUS STOP,197
11198,Q53+,2025-02,Saturday,MOBILE DOUBLE PARKED,38
11199,Q53+,2025-02,Sunday,MOBILE BUS LANE,28
11200,Q53+,2025-02,Sunday,MOBILE BUS STOP,163
11201,Q53+,2025-02,Sunday,MOBILE DOUBLE PARKED,48
11202,Q53+,2025-02,Thursday,MOBILE BUS LANE,74
11203,Q53+,2025-02,Thursday,MOBILE BUS STOP,243
11204,Q53+,2025-02,Thursday,MOBILE DOUBLE PARKED,76
11205,Q53+,2025-02,Tuesday,MOBILE BUS LANE,52
11206,Q53+,2025-02,Tuesday,MOBILE BUS STOP,209
11207,Q53+,2025-02,Tuesday,MOBILE DOUBLE PARKED,66
11208,Q53+,2025-02,Wednesday,MOBILE BUS LANE,86
11209,Q53+,2025-02,Wednesday,MOBILE BUS STOP,217
11210,Q53+,2025-02,Wednesday,MOBILE DOUBLE PARKED,58
11211,Q53+,2025-03,Friday,MOBILE BUS LANE,88
11212,Q53+,2025-03,Friday,MOBILE BUS STOP,279
11213,Q53+,2025-03,Friday,MOBILE DOUBLE PARKED,98
11214,Q53+,2025-03,Monday,MOBILE BUS LANE,88
11215,Q53+,2025-03,Monday,MOBILE BUS STOP,335
11216,Q53+,2025-03,Monday,MOBILE DOUBLE PARKED,98
11217,Q53+,2025-03,Saturday,MOBILE BUS LANE,35
11218,Q53+,2025-03,Saturday,MOBILE BUS STOP,328
11219,Q53+,2025-03,Saturday,MOBILE DOUBLE PARKED,110
11220,Q53+,2025-03,Sunday,MOBILE BUS LANE,65
11221,Q53+,2025-03,Sunday,MOBILE BUS STOP,340
11222,Q53+,2025-03,Sunday,MOBILE DOUBLE PARKED,116
11223,Q53+,2025-03,Thursday,MOBILE BUS LANE,81
11224,Q53+,2025-03,Thursday,MOBILE BUS STOP,291
11225,Q53+,2025-03,Thursday,MOBILE DOUBLE PARKED,85
11226,Q53+,2025-03,Tuesday,MOBILE BUS LANE,52
11227,Q53+,2025-03,Tuesday,MOBILE BUS STOP,281
11228,Q53+,2025-03,Tuesday,MOBILE DOUBLE PARKED,71
11229,Q53+,2025-03,Wednesday,MOBILE BUS LANE,82
11230,Q53+,2025-03,Wednesday,MOBILE BUS STOP,257
11231,Q53+,2025-03,Wednesday,MOBILE DOUBLE PARKED,76
11232,Q53+,2025-04,Friday,MOBILE BUS LANE,59
11233,Q53+,2025-04,Friday,MOBILE BUS STOP,309
11234,Q53+,2025-04,Friday,MOBILE DOUBLE PARKED,107
11235,Q53+,2025-04,Monday,MOBILE BUS LANE,34
11236,Q53+,2025-04,Monday,MOBILE BUS STOP,242
11237,Q53+,2025-04,Monday,MOBILE DOUBLE PARKED,72
11238,Q53+,2025-04,Saturday,MOBILE BUS LANE,27
11239,Q53+,2025-04,Saturday,MOBILE BUS STOP,259
11240,Q53+,2025-04,Saturday,MOBILE DOUBLE PARKED,53
11241,Q53+,2025-04,Sunday,MOBILE BUS LANE,27
11242,Q53+,2025-04,Sunday,MOBILE BUS STOP,235
11243,Q53+,2025-04,Sunday,MOBILE DOUBLE PARKED,67
11244,Q53+,2025-04,Thursday,MOBILE BUS LANE,45
11245,Q53+,2025-04,Thursday,MOBILE BUS STOP,308
11246,Q53+,2025-04,Thursday,MOBILE DOUBLE PARKED,76
11247,Q53+,2025-04,Tuesday,MOBILE BUS LANE,56
11248,Q53+,2025-04,Tuesday,MOBILE BUS STOP,313
11249,Q53+,2025-04,Tuesday,MOBILE DOUBLE PARKED,84
11250,Q53+,2025-04,Wednesday,MOBILE BUS LANE,58
11251,Q53+,2025-04,Wednesday,MOBILE BUS STOP,285
11252,Q53+,2025-04,Wednesday,MOBILE DOUBLE PARKED,81
11253,Q53+,2025-05,Friday,MOBILE BUS LANE,88
11254,Q53+,2025-05,Friday,MOBILE BUS STOP,303
11255,Q53+,2025-05,Friday,MOBILE DOUBLE PARKED,131
11256,Q53+,2025-05,Monday,MOBILE BUS LANE,49
11257,Q53+,2025-05,Monday,MOBILE BUS STOP,256
11258,Q53+,2025-05,Monday,MOBILE DOUBLE PARKED,65
11259,Q53+,2025-05,Saturday,MOBILE BUS LANE,22
11260,Q53+,2025-05,Saturday,MOBILE BUS STOP,339
11261,Q53+,2025-05,Saturday,MOBILE DOUBLE PARKED,98
11262,Q53+,2025-05,Sunday,MOBILE BUS LANE,28
11263,Q53+,2025-05,Sunday,MOBILE BUS STOP,298
11264,Q53+,2025-05,Sunday,MOBILE DOUBLE PARKED,89
11265,Q53+,2025-05,Thursday,MOBILE BUS LANE,73
11266,Q53+,2025-05,Thursday,MOBILE BUS STOP,316
11267,Q53+,2025-05,Thursday,MOBILE DOUBLE PARKED,88
11268,Q53+,2025-05,Tuesday,MOBILE BUS LANE,59
11269,Q53+,2025-05,Tuesday,MOBILE BUS STOP,249
11270,Q53+,2025-05,Tuesday,MOBILE DOUBLE PARKED,65
11271,Q53+,2025-05,Wednesday,MOBILE BUS LANE,57
11272,Q53+,2025-05,Wednesday,MOBILE BUS STOP,274
11273,Q53+,2025-05,Wednesday,MOBILE DOUBLE PARKED,91
11274,Q53+,2025-06,Friday,MOBILE BUS LANE,61
11275,Q53+,2025-06,Friday,MOBILE BUS STOP,284
11276,Q53+,2025-06,Friday,MOBILE DOUBLE PARKED,124
11277,Q53+,2025-06,Monday,MOBILE BUS LANE,86
11278,Q53+,2025-06,Monday,MOBILE BUS STOP,344
11279,Q53+,2025-06,Monday,MOBILE DOUBLE PARKED,107
11280,Q53+,2025-06,Saturday,MOBILE BUS LANE,24
11281,Q53+,2025-06,Saturday,MOBILE BUS STOP,270
11282,Q53+,2025-06,Saturday,MOBILE DOUBLE PARKED,108
11283,Q53+,2025-06,Sunday,MOBILE BUS LANE,44
11284,Q53+,2025-06,Sunday,MOBILE BUS STOP,345
11285,Q53+,2025-06,Sunday,MOBILE DOUBLE PARKED,113
11286,Q53+,2025-06,Thursday,MOBILE BUS LANE,60
11287,Q53+,2025-06,Thursday,MOBILE BUS STOP,313
11288,Q53+,2025-06,Thursday,MOBILE DOUBLE PARKED,77
11289,Q53+,2025-06,Tuesday,MOBILE BUS LANE,75
11290,Q53+,2025-06,Tuesday,MOBILE BUS STOP,294
11291,Q53+,2025-06,Tuesday,MOBILE DOUBLE PARKED,107
11292,Q53+,2025-06,Wednesday,MOBILE BUS LANE,70
11293,Q53+,2025-06,Wednesday,MOBILE BUS STOP,322
11294,Q53+,2025-06,Wednesday,MOBILE DOUBLE PARKED,115
11295,Q53+,2025-07,Friday,MOBILE BUS LANE,44
11296,Q53+,2025-07,Friday,MOBILE BUS STOP,377
11297,Q53+,2025-07,Friday,MOBILE DOUBLE PARKED,102
11298,Q53+,2025-07,Monday,MOBILE BUS LANE,68
11299,Q53+,2025-07,Monday,MOBILE BUS STOP,319
11300,Q53+,2025-07,Monday,MOBILE DOUBLE PARKED,85
11301,Q53+,2025-07,Saturday,MOBILE BUS LANE,33
11302,Q53+,2025-07,Saturday,MOBILE BUS STOP,335
11303,Q53+,2025-07,Saturday,MOBILE DOUBLE PARKED,97
11304,Q53+,2025-07,Sunday,MOBILE BUS LANE,48
11305,Q53+,2025-07,Sunday,MOBILE BUS STOP,315
11306,Q53+,2025-07,Sunday,MOBILE DOUBLE PARKED,137
11307,Q53+,2025-07,Thursday,MOBILE BUS LANE,98
11308,Q53+,2025-07,Thursday,MOBILE BUS STOP,391
11309,Q53+,2025-07,Thursday,MOBILE DOUBLE PARKED,88
11310,Q53+,2025-07,Tuesday,MOBILE BUS LANE,62
11311,Q53+,2025-07,Tuesday,MOBILE BUS STOP,325
11312,Q53+,2025-07,Tuesday,MOBILE DOUBLE PARKED,113
11313,Q53+,2025-07,Wednesday,MOBILE BUS LANE,85
11314,Q53+,2025-07,Wednesday,MOBILE BUS STOP,378
11315,Q53+,2025-07,Wednesday,MOBILE DOUBLE PARKED,111
11316,Q53+,2025-08,Friday,MOBILE BUS LANE,42
11317,Q53+,2025-08,Friday,MOBILE BUS STOP,118
11318,Q53+,2025-08,Friday,MOBILE DOUBLE PARKED,24
11319,Q53+,2025-08,Monday,MOBILE BUS LANE,40
11320,Q53+,2025-08,Monday,MOBILE BUS STOP,86
11321,Q53+,2025-08,Monday,MOBILE DOUBLE PARKED,10
11322,Q53+,2025-08,Saturday,MOBILE BUS LANE,23
11323,Q53+,2025-08,Saturday,MOBILE BUS STOP,91
11324,Q53+,2025-08,Saturday,MOBILE DOUBLE PARKED,19
11325,Q53+,2025-08,Sunday,MOBILE BUS LANE,28
11326,Q53+,2025-08,Sunday,MOBILE BUS STOP,81
11327,Q53+,2025-08,Sunday,MOBILE DOUBLE PARKED,8
11328,Q53+,2025-08,Thursday,MOBILE BUS LANE,20
11329,Q53+,2025-08,Thursday,MOBILE BUS STOP,58
11330,Q53+,2025-08,Thursday,MOBILE DOUBLE PARKED,3
11331,Q53+,2025-08,Tuesday,MOBILE BUS LANE,35
11332,Q53+,2025-08,Tuesday,MOBILE BUS STOP,90
11333,Q53+,2025-08,Tuesday,MOBILE DOUBLE PARKED,7
11334,Q53+,2025-08,Wednesday,MOBILE BUS LANE,29
11335,Q53+,2025-08,Wednesday,MOBILE BUS STOP,94
11336,Q53+,2025-08,Wednesday,MOBILE DOUBLE PARKED,4
11337,Q54,2023-11,Friday,MOBILE BUS LANE,284
11338,Q54,2023-11,Monday,MOBILE BUS LANE,505
11339,Q54,2023-11,Saturday,MOBILE BUS LANE,252
11340,Q54,2023-11,Sunday,MOBILE BUS LANE,301
11341,Q54,2023-11,Thursday,MOBILE BUS LANE,422
11342,Q54,2023-11,Tuesday,MOBILE BUS LANE,423
11343,Q54,2023-11,Wednesday,MOBILE BUS LANE,482
11344,Q54,2023-12,Friday,MOBILE BUS LANE,687
11345,Q54,2023-12,Monday,MOBILE BUS LANE,409
11346,Q54,2023-12,Saturday,MOBILE BUS LANE,487
11347,Q54,2023-12,Sunday,MOBILE BUS LANE,750
11348,Q54,2023-12,Thursday,MOBILE BUS LANE,482
11349,Q54,2023-12,Tuesday,MOBILE BUS LANE,572
11350,Q54,2023-12,Wednesday,MOBILE BUS LANE,589
11351,Q54,2024-01,Friday,MOBILE BUS LANE,424
11352,Q54,2024-01,Monday,MOBILE BUS LANE,385
11353,Q54,2024-01,Saturday,MOBILE BUS LANE,244
11354,Q54,2024-01,Sunday,MOBILE BUS LANE,284
11355,Q54,2024-01,Thursday,MOBILE BUS LANE,387
11356,Q54,2024-01,Tuesday,MOBILE BUS LANE,521
11357,Q54,2024-01,Wednesday,MOBILE BUS LANE,546
11358,Q54,2024-02,Friday,MOBILE BUS LANE,202
11359,Q54,2024-02,Monday,MOBILE BUS LANE,141
11360,Q54,2024-02,Saturday,MOBILE BUS LANE,83
11361,Q54,2024-02,Sunday,MOBILE BUS LANE,197
11362,Q54,2024-02,Thursday,MOBILE BUS LANE,278
11363,Q54,2024-02,Tuesday,MOBILE BUS LANE,121
11364,Q54,2024-02,Wednesday,MOBILE BUS LANE,161
11365,Q54,2024-03,Friday,MOBILE BUS LANE,246
11366,Q54,2024-03,Monday,MOBILE BUS LANE,186
11367,Q54,2024-03,Saturday,MOBILE BUS LANE,140
11368,Q54,2024-03,Sunday,MOBILE BUS LANE,304
11369,Q54,2024-03,Thursday,MOBILE BUS LANE,213
11370,Q54,2024-03,Tuesday,MOBILE BUS LANE,161
11371,Q54,2024-03,Wednesday,MOBILE BUS LANE,195
11372,Q54,2024-04,Friday,MOBILE BUS LANE,178
11373,Q54,2024-04,Monday,MOBILE BUS LANE,233
11374,Q54,2024-04,Saturday,MOBILE BUS LANE,151
11375,Q54,2024-04,Sunday,MOBILE BUS LANE,334
11376,Q54,2024-04,Thursday,MOBILE BUS LANE,198
11377,Q54,2024-04,Tuesday,MOBILE BUS LANE,228
11378,Q54,2024-04,Wednesday,MOBILE BUS LANE,246
11379,Q54,2024-05,Friday,MOBILE BUS LANE,291
11380,Q54,2024-05,Monday,MOBILE BUS LANE,214
11381,Q54,2024-05,Saturday,MOBILE BUS LANE,173
11382,Q54,2024-05,Sunday,MOBILE BUS LANE,308
11383,Q54,2024-05,Thursday,MOBILE BUS LANE,313
11384,Q54,2024-05,Tuesday,MOBILE BUS LANE,178
11385,Q54,2024-05,Wednesday,MOBILE BUS LANE,218
11386,Q54,2024-06,Friday,MOBILE BUS LANE,225
