,stop_name,violations,avg_lat,avg_lon
1080,GRAND ST/MORGAN AV,455,40.71293143076923,-73.93440102637362
1081,E 34 ST/3 AV,454,40.7465271889091,-73.98017158759114
1082,VICTORY BLVD/CEBRA AV,454,40.63511522026432,-74.08462026651982
1083,METROPOLITAN AV/VARICK AV,453,40.71339160264901,-73.9344041147903
1084,CROSS BRONX EXPWY/ROSEDALE AV,453,40.83192049006623,-73.86631377041942
1085,BROADWAY/RIVERSIDE DR,451,40.86471306651885,-73.92846761862528
1086,MANHATTAN AV/MESEROLE AV,451,40.70944856319291,-73.96981072727273
1087,80 ST/68 RD,451,40.70939562084257,-73.86919338580931
1088,METROPOLITAN AV/75 ST,448,40.71292833928572,-73.87584367410714
1089,BROADWAY/W 147 ST,448,40.827133206991896,-73.95006145959721
1090,FULTON ST/THOMAS S BOYLAND ST,447,40.67835253467561,-73.91279003579417
1091,COURT ST/MONTAGUE ST,446,40.69340616143498,-73.98932066816144
1092,GRAND ST/JACKSON ST,442,40.71456796680996,-73.97992586688537
1093,SOUTHERN BLVD/BRONX PARK SOUTH,440,40.84561694545455,-73.885964725
1094,HALSEY ST/KNICKERBOCKER AV,440,40.69347619090909,-73.9085576090909
1095,METROPOLITAN AV/FOREST AV,440,40.712491095454546,-73.9053406659091
1096,KINGS HWY/OCEAN AV,440,40.61194339772727,-73.95138439545454
1097,ASCH LOOP/ADLER PL,438,40.871258563926936,-73.82902125799087
1098,21 ST/41 AV,437,40.754130775743704,-73.94214722425629
1099,CROPSEY AV/BAY 37 ST,437,40.596871842105266,-73.99574171624714
1100,METROPOLITAN AV/WOODWARD AV,436,40.71342937385322,-73.91522718119266
1101,HILLSIDE AV/261 ST,436,40.72588779587156,-73.74281396788992
1102,ROCKAWAY PKWY/SEAVIEW AV,435,40.63988255402299,-73.88589242988506
1103,PELHAM PKWY/EASTCHESTER RD,435,40.85810468505748,-73.8505258183908
1104,E 34 ST /PARK AV,428,40.745792113746106,-73.97965113674455
1105,E 42 ST/PARK AV,427,40.751828738430675,-73.97702813907821
1106,METROPOLITAN AV/79 ST,427,40.71268463934427,-73.87895555737704
1107,FRESH POND RD/GROVE ST,427,40.711852138173306,-73.90089900702576
1108,ROEBLING ST/S 8 ST,426,40.708002410798116,-73.96169330281691
1109,METROPOLITAN AV/ADMIRAL AV,426,40.71282662910798,-73.8980773286385
1110,HILLSIDE AV/191 ST,426,40.71354294366197,-73.77838191079812
1111,CO-OP CITY BLVD/PEARTREE AV,424,40.87575579716981,-73.85741725
1112,FLATBUSH AV/QUENTIN RD,424,40.61765042688679,-73.93128599056604
1113,CADMAN PLAZA WEST/REMSEN ST,422,40.69463669194313,-73.99066700473934
1114,3 AV/E 29 ST,422,40.74913582938389,-73.97557263270143
1115,E 14 ST/UNION SQUARE WEST,418,40.73586857894737,-73.9916970861244
1116,W 106 ST/BROADWAY,417,40.80399788009592,-73.96454017745803
1117,BROADWAY/W 220 ST,416,40.86921731490384,-73.91220549278846
1118,3 AV/E 45 ST,415,40.78715764578313,-73.9577899879518
1119,E 149 ST/ST ANN'S AV,414,40.81428693478261,-73.91287764492753
1120,HUNTS POINT AV/BRUCKNER BLVD,414,40.819312195652174,-73.88977530676328
1121,LEE AV/HEWES ST,413,40.695569140435836,-73.95339021953995
1122,SAINT NICHOLAS AV/W 163 ST,412,40.83946245145631,-73.93899157038835
1123,5 AV/E 102 ST,412,40.7896556524454,-73.95465079039228
1124,CENTRAL PARK NORTH/ADAM C POWELL BLVD,412,40.79991265815007,-73.95443200291857
1125,MADISON AV/E 72 ST,411,40.78732858908862,-73.95931715750073
1126,METROPOLITAN AV/PARK LN SOUTH,411,40.70702818734794,-73.8358775352798
1127,HILLSIDE AV/RANGE ST,411,40.72061147201946,-73.76268801459854
1128,METROPOLITAN AV/PLEASANT VIEW ST,406,40.71250878325123,-73.87920733497538
1129,BEDFORD AV/N 5 ST,405,40.71781410370371,-73.95769334074075
1130,AVENUE N/E 48 ST,404,40.6233247970297,-73.93598703712871
1131,HOYT AV/31 ST,403,40.786206669975186,-73.92772236724566
1132,MERRICK BLVD/SELOVER RD,403,40.6885918585608,-73.7703769751861
1133,BARTOW AV/REAR OF PATHMARK,402,40.87152865671642,-73.83667057711443
1134,EMMONS AV/NOSTRAND AV,402,40.5911396310199,-73.93901580845771
1135,FULTON ST/BUFFALO AV,395,40.679180453164555,-73.92468208607595
1136,3 AV/E 88 ST,395,40.78182008607595,-73.95236992658228
1137,W 14 ST/5 AV,394,40.7373857104085,-73.99547773233826
1138,FORT WASHINGTON AV/W 190 ST,394,40.85610305241132,-73.93581658495535
1139,UNIVERSITY AV/N OF WASHINGTON BDG,392,40.84603976020408,-73.92170009183673
1140,BROADWAY/MARCY AV,390,40.708625525641025,-73.95637881538461
1141,MAIN ST/146 ST,389,40.723088033419025,-73.80962603341902
1142,PUTNAM AV/NOSTRAND AV,387,40.68468886821706,-73.95181064341085
1143,AMSTERDAM AV/W 187 ST,387,40.84214534625323,-73.93171891731266
1144,HEGEMAN AV/ROCKAWAY AV,385,40.65379712467532,-73.90581795844156
1145,JAMAICA AV /160 ST,384,40.70408619010417,-73.798049640625
1146,JACKSON AV/23 ST,384,40.7446171484375,-73.94687738802084
1147,NAVY ST/SANDS ST,383,40.70037692428198,-73.97972842819843
1148,GRAND ST/FDR DR,382,40.71379840531414,-73.97993706328971
1149,LEXINGTON AV/E 45 ST,380,40.75564556842105,-73.97281018947368
1150,FORT WASHINGTON AV/W 187 ST,378,40.8535763142777,-73.93746177384949
1151,DIVISION AV/BERRY ST,377,40.70701815119364,-73.96461560477454
1152,BARTOW AV/GUNTHER AV,377,40.869464538461536,-73.83533842970823
1153,3 AV/ASTOR PL,376,40.7417054552305,-73.98048021852837
1154,HILLSIDE AV/179 PL,375,40.711912456,-73.78722419466666
1155,CADMAN PLAZA WEST/CLARK ST,374,40.69458829144385,-73.98849017647059
1156,MADISON AV/E 86 ST,373,40.78373603903766,-73.95693847989274
1157,E 24 ST/LEXINGTON AV,373,40.75181916621984,-73.9748655227882
1158,HILLSIDE AV/162 ST,372,40.70843635752688,-73.80009644892473
1159,WYCKOFF AV / PALMETTO ST,371,40.701849264150944,-73.906858
1160,LEXINGTON AV/E 89 ST,371,40.776987442048515,-73.95666000269541
1161,HILLSIDE AV/231 ST,371,40.72501059838275,-73.75580743396226
1162,HILLSIDE AV/AVON ST,370,40.71293482972973,-73.78230972162162
1163,JACKSON AV/21 ST,370,40.74414511351351,-73.94791022972973
1164,HUDSON ST/W 13 ST,368,40.73975678983695,-74.00470341258152
1165,CROSS BRONX EXPWY SERVICE RD SOUTH/BEACH AV,367,40.82386399182561,-73.85972520980927
1166,CADMAN PLAZA WEST/MIDDAGH ST,367,40.698715095367845,-73.99145786920981
1167,FRESH POND RD/WOODBINE ST,367,40.707972743869206,-73.89887736784742
1168,AVENUE N/RALPH AV,365,40.62007118356164,-73.91710380273973
1169,GRAND AV/GOLDSMITH ST,364,40.73485999450549,-73.88204867857142
1170,FULTON ST/MALCOLM X BLVD,363,40.6776447107438,-73.93011801928374
1171,FORT WASHINGTON AV/W 168 ST,363,40.834885430662155,-73.94504009861728
1172,42 RD/28 ST,363,40.748724151515155,-73.9397843168044
1173,10 AV/W 215 ST,360,40.87071073888889,-73.91426385833333
1174,BROADWAY/W 196 ST,360,40.861645808333336,-73.92971448611111
1175,E 23 ST/PARK AV SOUTH,359,40.739942919220056,-73.98561486072424
1176,DEVOE AV/WYATT AV,359,40.84018893593315,-73.87695939554317
1177,E 110 ST/MADISON AV,359,40.79728291044129,-73.95030062388301
1178,LEXINGTON AV/E 53 ST,358,40.76770907821229,-73.96340241340782
1179,10 AV/W 214 ST,358,40.86749141061453,-73.91707906703911
1180,AMSTERDAM AV/W 153 ST,357,40.82312905602241,-73.94504371988795
1181,BROADWAY/W 163 ST,355,40.838881585413304,-73.94149644807993
1182,FORT WASHINGTON AV/W 164 ST,354,40.832547945960656,-73.94633280376732
1183,JACKSON AV/QUEENS PLAZA SOUTH,352,40.74796616477273,-73.9390079090909
1184,W 14 ST/HUDSON ST,352,40.74022662371212,-74.00337035607008
1185,FLATBUSH AV/AVENUE P,352,40.619890545454545,-73.93304822727272
1186,67 AV/60 ST,351,40.70494127920228,-73.89916432763533
1187,E 70 ST/VETERANS AV,350,40.64541075428571,-73.93357164571428
1188,METROPOLITAN AV/HILLSIDE AV,349,40.7034547765043,-73.82291481661892
1189,JAMAICA AV/138 ST,349,40.702589696275076,-73.81518266475645
1190,CROPSEY AV/24 AV,348,40.594385594827585,-73.99462560919541
1191,W 24 ST/12 AV,347,40.74980893948127,-74.00642136599423
1192,AVENUE N/E 56 ST,346,40.61972756069364,-73.91998081791908
1193,AV D/E HOUSTON ST,346,40.72138133863198,-73.9780016477264
1194,HILLSIDE AV/COMMONWEALTH BLVD,346,40.71462550578035,-73.77545353757226
1195,HYLAN BL/OLD TOWN RD,346,40.59144024277457,-74.08817552023122
1196,MADISON AV/E 50 ST,344,40.76140895020302,-73.97356334566886
1197,FORT GEORGE AV/66 FORT GEORGE AV,344,40.842123145348836,-73.93278497674419
1198,MADISON AV/E 43 ST,343,40.76531157702134,-73.97238069315783
1199,METROPOLITAN AV/BREVOORT ST,342,40.705672956140354,-73.82929762573099
1200,PUTNAM AV/FRANKLIN AV,342,40.68410490643275,-73.9555876491228
1201,E 84 ST/5 AV,340,40.779581344117645,-73.95934733823529
1202,VETERANS AV/AVENUE T,339,40.65209025368732,-73.93412051327434
1203,ROCKAWAY PKWY/SKIDMORE AV,338,40.64190780177515,-73.88071879585799
1204,LEXINGTON AV/E 92 ST,338,40.77607817159763,-73.95716481952662
1205,HYLAN BLVD/OLD TOWN RD,335,40.59189775223881,-74.0880148238806
1206,HEGEMAN AV/OSBORN ST,334,40.65325508682635,-73.90588903293413
1207,HALSEY ST/HOWARD AV,332,40.68577764759036,-73.92009658734939
1208,FRESH POND RD/59 AV,331,40.71969981268882,-73.90315485196375
1209,80 ST/METROPOLITAN AV,330,40.71156458787879,-73.8707893060606
1210,MAIN ST/38 AV,330,40.761890351515156,-73.83119223636363
1211,DIVISION AV/DRIGGS AV,329,40.70750733130699,-73.96335324924013
1212,PELHAM PKWY/WHITE PLAINS RD,328,40.85748625,-73.87066415243902
1213,HILLSIDE AV/198 ST,327,40.71581497553517,-73.77212150764527
1214,E 149 ST/GERARD AV,326,40.82158154601227,-73.93261967484663
1215,BEDFORD AV/BROADWAY,326,40.712149365030676,-73.96279643558282
1216,VETERANS AV /E 66 ST,325,40.63793540923077,-73.92633984615385
1217,ASCH LOOP/ALCOTT PL,325,40.87120137230769,-73.83161899384615
1218,5 AV/W 42 ST,323,40.750787072865265,-73.98311699010938
1219,METROPOLITAN AV/ONDERDONK AV,322,40.71370975155279,-73.9211526552795
1220,VALENTINE AV/E 192 ST,322,40.86613460248447,-73.88773221428572
1221,SHORE PKWY/KNAPP ST,322,40.58716863975155,-73.93357474534162
1222,AV D/E 5 ST,322,40.723751042453415,-73.97668328005176
1223,BROADWAY/W 143 ST,322,40.82575077573828,-73.95068139574022
1224,CORONA AV/46 AV,320,40.739734659375,-73.869692871875
1225,VETERANS AV/RALPH AV,320,40.631097875,-73.92883180625
1226,E 34 ST /3 AV,319,40.745549498369904,-73.97833149021943
1227,HILLSIDE AV/258 ST,319,40.719259257053295,-73.76419197178683
1228,21 ST/37 AV,318,40.75890793396226,-73.93774073899371
1229,SHORE PKWY/NOSTRAND AV,316,40.58667786392405,-73.93653502531646
1230,WOODHAVEN BLVD/101 AV,315,40.68246884761905,-73.84586664761905
1231,LEXINGTON AV/E 40 ST,314,40.774080968152866,-73.9582782611465
1232,METROPOLITAN AV/78 ST,314,40.71306589808917,-73.87311371656051
1233,GRAND ST/EAST BROADWAY,313,40.71495788178913,-73.98158924600638
1234,HYLAN BL/LIBERTY AV,312,40.59269586858974,-74.08755499038462
1235,E 34 ST /1 AV,310,40.74297558709678,-73.97502948708602
1236,ALCOTT PL/ASCH LOOP,309,40.87106884142395,-73.83009118446603
1237,QUEENS PLAZA SOUTH/24 ST,308,40.750441827922074,-73.94036017532468
1238,FORT WASHINGTON AV/CABRINI BLVD,307,40.8530828344997,-73.93686602427552
1239,GRAND AV/HAMILTON PL,307,40.723237309446255,-73.89985763192182
1240,GRAND AV/BORDEN AV,307,40.72433375570032,-73.89742684364822
1241,MERRICK BLVD/LIBERTY AV,305,40.70276286557377,-73.79092676721311
1242,FULTON ST/SMITH ST,303,40.691183798679866,-73.98681799339934
1243,SUTPHIN BLVD/90 AV,302,40.703665380794696,-73.80511348344372
1244,WYCKOFF AV/CORNELIA ST,300,40.69853522333334,-73.91184175333333
1245,BROADWAY/W 137 ST,298,40.822044962884085,-73.95344848654224
1246,PUTNAM AV/FRESH POND RD,298,40.70621531879195,-73.89811536577182
1247,EAST GUN HILL RD/PEARSALL AV,293,40.87215966894198,-73.84447567918089
1248,RIVERBANK/STATE PARK,290,40.82656307931035,-73.95177035517241
1249,HALSEY ST/WYCKOFF AV,290,40.69679350689655,-73.90696021034482
1250,MERRICK BLVD/130 RD,289,40.6924241384083,-73.77536593079584
1251,W 23 ST/AVENUE OF THE AMERICAS,289,40.743822138408305,-73.99448258131488
1252,FORT WASHINGTON AV/W 185 ST,289,40.85026275629822,-73.938893306369
1253,CATHEDRAL PKWY/BROADWAY,288,40.80540054141622,-73.96494663007174
1254,HEGEMAN AV/THATFORD AV,286,40.656102902097906,-73.9085076923077
1255,WOODHAVEN BLVD/MYRTLE AV,286,40.7040378041958,-73.85699162237762
1256,E 23 ST / PARK AV SOUTH,285,40.740048705263156,-73.9859252631579
1257,PARK AV/NORTH PORTLAND AV,285,40.69901370877193,-73.97319890877193
1258,SAINT GEORGE FERRY/RAMP C,284,40.638500792253524,-74.07855670070423
1259,EAST GUN HILL RD/DEWITT PL,284,40.87073313380282,-73.84339782746478
1260,FRESH POND RD/59 DR,283,40.71683458303887,-73.9017733180212
1261,W 42 ST/BROADWAY,280,40.75542899410996,-73.98565906254794
1262,5 AV/E 66 ST,280,40.767558089083494,-73.97084601700278
1263,MANHATTAN AV/DRIGGS AV,279,40.720395548387096,-73.95244955197133
1264,JAMAICA AV/160 ST,278,40.70404626618705,-73.7989801942446
1265,LEXINGTON AV/E 62 ST,277,40.77120093140794,-73.96069813718411
1266,CO-OP CITY BLVD/BAY PLAZA BLVD,277,40.87263280144404,-73.82687854151624
1267,CORONA AV/93 ST,276,40.74129700362319,-73.8720079021739
1268,AVENUE N/E 54 ST,274,40.61961102189781,-73.92169016058395
1269,21 ST/ASTORIA BLVD,273,40.77211271428571,-73.9259889010989
1270,SAINT NICHOLAS AV/W 164 ST,267,40.8376812659176,-73.93975646441947
1271,MANHATTAN AV/INDIA ST,267,40.73111242696629,-73.95469050936329
1272,5 AV/W 33 ST,265,40.745488587562534,-73.98693311071143
1273,PARK AV SOUTH/E 23 ST,263,40.74300827037587,-73.98544384899931
1274,JAMAICA AV/139 ST,263,40.70234513688213,-73.8121300798479
1275,MANHATTAN AV/CALYER ST,263,40.71879301520913,-73.96260694676805
1276,CLASSON AV/PARK AV,262,40.69980080916031,-73.962667870229
1277,FOOD CENTER DR/TERMINAL,261,40.813222647509576,-73.88419053639846
1278,HALSEY ST/WILSON AV,261,40.6911751302682,-73.91447780842911
1279,W 42 ST/5 AV,260,40.75376102571831,-73.98143814400662
1280,MERRICK BLVD/VICTORIA RD,259,40.70206576447876,-73.78813057528957
1281,HALSEY ST/BROADWAY,258,40.68733564728682,-73.91766901550388
1282,MADISON AV/E 101 ST,258,40.79015972158924,-73.95230152113514
1283,MADISON AV/E 67 ST,255,40.79090063871302,-73.96044839164131
1284,5 AV/E 60 ST,255,40.76311702290066,-73.97394625077953
1285,SAINT NICHOLAS AV/W 124 ST,254,40.81379780314961,-73.95142155905512
1286,BOERUM PL/SCHERMERHORN ST,254,40.69100725196851,-73.98775146062992
1287,COLLEGE POINT BLVD/SANFORD AV,252,40.750936408730155,-73.83710084126984
1288,METROPOLITAN AV/69 AV,251,40.711150924302785,-73.85627759362549
1289,ROCKAWAY BEACH BLVD/BEACH 96 ST,251,40.59832917529881,-73.82402788446215
1290,MERRICK BLVD/LAURELTON PKWY,251,40.691258697211154,-73.76204750199203
1291,W 166 ST/SAINT NICHOLAS AV,249,40.837589628762466,-73.94193492658337
1292,ridgewood pl/palmetto st,249,40.69933834939759,-73.9112781004016
1293,LEXINGTON AV/E 83 ST,248,40.771310641129034,-73.96069682258064
1294,2 AV/E 33 ST,247,40.74270469230769,-73.97741311740891
1295,MANHATTAN AV/NORMAN AV,247,40.71807114574899,-73.95970807692308
1296,CHURCH AV/E 56 ST,246,40.65247791056911,-73.92476256910568
1297,LEXINGTON AV/E 64 ST,244,40.76939725,-73.96234875819671
1298,FORT WASHINGTON AV/W 170 ST,244,40.826740073880096,-73.94812963086052
1299,CO-OP CITY BLVD/CARVER LOOP  #1,243,40.876607469135806,-73.84154876131687
1300,HILLSIDE AV/179 ST SUBWAY,243,40.71232335390946,-73.78536627160493
1301,SOUTHERN BLVD/E 189 ST,242,40.8478847768595,-73.89212984297521
1302,METROPOLITAN AV/STEWART AV,242,40.71399037603306,-73.92672076859503
1303,5 AV/W 14 ST,241,40.735815188161375,-73.99398761042539
1304,W 42 ST/6 AV,241,40.75424736639042,-73.9828463828337
1305,EAST MOSHOLU PKWY SOUTH/GRAND CONCOURSE,241,40.875053273858924,-73.86353238589211
1306,VICTORY BLVD/BROOK ST,240,40.63684877083333,-74.08159730416668
1307,FORT WASHINGTON AV/W 160 ST,240,40.82979326924625,-73.94632517625453
1308,E 42 ST/1 AV,240,40.748929056927494,-73.97061023762036
1309,AVENUE N/E 58 ST,240,40.61977123333334,-73.9189165625
1310,JAMAICA AV/VAN WYCK EXPWY,240,40.70249264583333,-73.81681772916666
1311,MADISON AV/E 79 ST,238,40.77895223652053,-73.96033947232095
1312,21 ST/ASTORIA PARK SOUTH,238,40.773898260504204,-73.92448894537814
1313,DIVISION AV/LEE AV,238,40.70579138235294,-73.96493812605043
1314,LIVINGSTON ST / NEVINS ST,237,40.671596168776375,-73.96737691139239
1315,41 RD/COLLEGE POINT BLVD,237,40.755455527426165,-73.83233274261603
1316,HILLSIDE AV/WINCHESTER BLVD,236,40.72430686440678,-73.75737689830508
1317,BAY ST/NICK LAPORTE PL,236,40.64055589830508,-74.07615560169491
1318,W 34 ST/11 AV,236,40.75244931350282,-73.99558323019774
1319,AVENUE N/E 45 ST,236,40.618885394067796,-73.9301382118644
1320,METROPOLITAN AV/60 LN,235,40.71322556170213,-73.90495046382978
1321,AVENUE N/E 57 ST,235,40.626337412765956,-73.92897494893617
1322,5 AV/W 23 ST,235,40.738454108162436,-73.99201640344496
1323,FULTON ST/GRAND  AV,235,40.68310470212766,-73.95579861702127
1324,FRESH POND RD / 61ST ST,235,40.71830644255319,-73.90316347659575
1325,BAY ST/BOROUGH PL,234,40.640385025641024,-74.07593845726495
1326,HILLSIDE AV/211 ST,233,40.71413461802575,-73.77925218025752
1327,5 AV/W 56 ST,232,40.76121032899758,-73.97540160742565
1328,LEXINGTON AV/E 46 ST,231,40.75923184848485,-73.9700277922078
1329,METROPOLITAN AV/65 ST,230,40.71219978260869,-73.89655140869566
1330,FORT WASHINGTON AV/W 165 ST,230,40.830919523291094,-73.94724995324603
1331,YORK ST/GOLD ST,230,40.7005260826087,-73.98051988695653
1332,METROPOLITAN AV/ASCAN AV,229,40.70979057641921,-73.8505425021834
1333,LIVINGSTON ST / HOYT ST,228,40.67255534649122,-73.97162122807018
1334,CASTLETON AV/TAYLOR ST,226,40.6343681238938,-74.11549484955754
1335,E 180 ST/DEVOE AV,226,40.84119292035398,-73.87679099115044
1336,W 42 ST/10 AV,226,40.75955256617415,-73.99519312518277
1337,DRIGGS AV/S 2 ST,226,40.71431909734514,-73.96043361061946
1338,FULTON ST/LEWIS AV,226,40.67980755309734,-73.93757657079647
1339,BROADWAY/W 133 ST,226,40.819730602277986,-73.955216540335
1340,5 AV/W 59 ST,223,40.7638524914365,-73.97371374521397
1341,W 42 ST/11 AV,222,40.76077116101704,-73.99808890767646
1342,5 AV/E 72 ST,222,40.77249253361286,-73.96791594121584
1343,12 AV/W 23 ST,221,40.75043247511312,-74.00688359728507
1344,LEXINGTON AV/E 37 ST,221,40.77025869230769,-73.9608640678733
1345,MERRICK BLVD/BELKNAP ST,221,40.691926153846154,-73.7776191357466
1346,RODNEY ST/S 3 ST,220,40.71072162272727,-73.95280950454546
1347,EDGECOMBE AV/W 158 ST,220,40.83215395753525,-73.94013486671071
1348,PARK AV/NAVY ST,220,40.69723851818182,-73.97720909545454
1349,AMSTERDAM AV/W 179 ST,220,40.83015276818182,-73.93817888636363
1350,FULTON ST/FRANKLIN AV,218,40.68052293577981,-73.95370159174311
1351,HILLSIDE AV/193 ST,216,40.71250256481481,-73.78248501851851
1352,BAYCHESTER AV/NEW ENGLAND THRUWAY EXIT,215,40.864653007384305,-73.83729903888327
1353,EAST KINGSBRIDGE RD/E 192 ST,215,40.86519988372093,-73.88994602790697
1354,HILLSIDE AV/215 PL,213,40.72420950234741,-73.75525474647887
1355,HYLAN BLVD/WINCHESTER AV,213,40.54176107042254,-74.15012028169014
1356,BARTOW AV/2136 BARTOW AV,213,40.86771415962441,-73.82534138967135
1357,COOPER SQ/E 7 ST,213,40.74585538028169,-73.9777035258216
1358,SCHERMERHORN ST/SMITH ST,213,40.692402483568074,-73.98527662441315
1359,EAST HOUSTON ST/FORSYTH ST,212,40.724371608490564,-73.98952444339622
1360,RYAWA AV/HALLECK ST,211,40.81486717535545,-73.89768085308057
1361,21 ST/35 AV,211,40.76168244075829,-73.93510097630332
1362,E 41 ST/1 AV,211,40.74835133490079,-73.97086132281024
1363,MANHATTAN AV/GREENPOINT AV,211,40.72575439336493,-73.95385530331754
1364,STORY AV/SOUNDVIEW AV,210,40.82336444651878,-73.86889958614726
1365,3 AV/E 57 ST,209,40.76674544019139,-73.9630636076555
1366,FLATBUSH AV/AVENUE U,208,40.614055072115384,-73.92719203846154
1367,STORY AV/METCALF AV,208,40.82270233345684,-73.86970257961725
1368,RICHMOND AV/AUGUSTA AV,208,40.54489698557692,-74.165147875
1369,JAMAICA AV/132 ST,207,40.702575521739135,-73.82207740096618
1370,BROADWAY/W 122 ST,207,40.81235793620174,-73.95984147923213
1371,SOUTH AV/AMADOR ST,207,40.63898707246376,-74.08262065217392
1372,ROCKAWAY PKWY/AVENUE N,205,40.64269125853659,-73.88449034634147
1373,W 165 ST/AMSTERDAM AV,205,40.83543609682352,-73.9401064795078
1374,SUTPHIN BLVD/89 AV,204,40.70607237254902,-73.80538861764705
1375,CROSS BAY BLVD/NOEL RD,203,40.61353602463054,-73.82313980295567
1376,E 91 ST/YORK AV,203,40.7796771724138,-73.94611983990147
1377,GRAND ST/METRO BRIDGE,203,40.71402786206897,-73.92741589162561
1378,MANHATTAN AV/NASSAU AV,203,40.70697400492611,-73.96978651231527
1379,BEDFORD AV/GRAND ST,202,40.7155601980198,-73.96018526732674
1380,METROPOLITAN AV/71 AV,202,40.70979936138614,-73.8494486980198
1381,E 42 ST/MADISON AV,202,40.75280541355782,-73.9793717418587
1382,kings hwy/e 35 st,202,40.61913094059406,-73.94218256930694
1383,AVENUE N/E 55 ST,200,40.623161045,-73.9290398
1384,GRAND ST/COLUMBIA ST,200,40.715240775000005,-73.983624295
1385,ROCKAWAY PKWY/SCHENCK ST,200,40.63468346,-73.885899905
1386,11 AV/W 34 ST,198,40.754233659074075,-73.99977236617845
1387,FORT WASHINGTON AV/W 179 ST,198,40.84491048418829,-73.94072392528477
1388,W 34 ST/12 AV,197,40.74872290104907,-73.98795346015228
1389,21 ST/30 AV,196,40.76953990816327,-73.92538271428572
1390,MALL/BAY PLAZA,196,40.867367602040815,-73.83667663265307
1391,COLLEGE POINT BLVD/HORACE HARDING EXPWY,196,40.74501893877551,-73.83600362755102
1392,BROADWAY/W 207th ST,196,40.86535262755102,-73.91753932142858
1393,AVENUE N/SCHENECTADY AV,196,40.621439030612244,-73.92966190816327
1394,AVENUE N/E 46 ST,195,40.62343718974359,-73.93903423589744
1395,E 20 ST/E 20 ST Loop,195,40.734976912820514,-73.97935862051283
1396,JACKSON ST/MADISON ST,195,40.715854016273504,-73.9822413042906
1397,FORT WASHINGTON AV/W 162 ST,194,40.8250895081339,-73.9472228727606
1398,W 86 ST/WEST END AV,194,40.78615001546392,-73.9767222886598
1399,METROPOLITAN AV/125 ST,193,40.70564468393783,-73.82975566839379
1400,5 AV/E 90 ST,193,40.78355120210923,-73.95912276566443
1401,FULTON ST/MARCY AV,192,40.680113015625004,-73.94442595833333
1402,BROADWAY/W 139 ST,192,40.82326380989081,-73.95251073241107
1403,UNIVERSITY AV/G W BRIDGE ENTRANCE RAMP,192,40.846716416666666,-73.92678033333333
1404,WOODHAVEN BLVD/JAMAICA AV,192,40.70008352604167,-73.85414695833333
1405,AMENDOLA PL/WILKINSON AV,191,40.85624304609113,-73.86647023447243
1406,ADAM C POWELL BLVD/W 116 ST,191,40.80150924166838,-73.95343719453817
1407,CO-OP CITY BLVD/BELLAMY LOOP N,190,40.87258391578948,-73.82728228421053
1408,CASTLETON AV/CAROLINE ST,190,40.63808182631579,-74.08713401052631
1409,5 AV/E 106 ST,190,40.79367549052119,-73.9517534741263
1410,AV A/E HOUSTON ST,190,40.72016459647369,-73.98742921929825
1411,HYLAN BLVD/QUINTARD ST,190,40.598356789473684,-74.08206532105262
1412,BAY PLAZA BLVD/BARTOW AV,190,40.86633983684211,-73.82896861052632
1413,METROPOLITAN AV/69 ST,189,40.71316953968254,-73.89224673544973
1414,CROSS BX SERVICE RD/PUGSLEY AV,189,40.83151222751322,-73.85541692592592
1415,E 34 ST/1 AV,189,40.743927312222226,-73.97546972058201
1416,AV A/E 14 ST,188,40.73084644170213,-73.9810996179078
1417,FORT WASHINGTON AV/W 171 ST,186,40.844375088219685,-73.94079304806701
1418,METROPOLITAN AV/83 AV,186,40.707250247311826,-73.83552809139785
1419,WEST MOSHOLU PKWY SOUTH/JEROME AV,185,40.87680957837838,-73.83183217297297
1420,ADAM C POWELL BLVD/W 145 ST,184,40.80377032487508,-73.9488415258985
1421,LEXINGTON AV/E 26 ST,184,40.75348546739131,-73.97327442391304
1422,METROPOLITAN AV/74 ST,183,40.7125316010929,-73.8797003114754
1423,HILLSIDE AV/235 CT,183,40.71620306557377,-73.77529942076502
1424,CORONA AV/88 ST,183,40.73592121311476,-73.88120173770491
1425,SOUTHERN BL/AV ST. JOHN,183,40.812434382513665,-73.90329393989072
1426,METROPOLITAN AV/ARNOLD AV,183,40.71396944262295,-73.91489645355192
1427,BROADWAY/W 138 ST,183,40.82086802231471,-73.95463390727681
1428,CROSS BRONX EXPWY SERVICE RD/PUGLEY AV,182,40.822759653846155,-73.85049698351649
1429,E 92 ST/YORK AV,179,40.77850967597766,-73.94567434078213
1430,METROPOLITAN AV/124 ST,179,40.70461982122905,-73.82687524022347
1431,5 AV/E 81 ST,179,40.77841347801069,-73.96288384204713
1432,BROADWAY/W 113 ST,178,40.80742622104378,-73.96405428287028
1433,FULTON ST/MARCUS GARVEY BLVD,178,40.67990732022472,-73.94031094382022
1434,10 AV/HARLEM RIVER DR,178,40.86072720786517,-73.9217127247191
1435,HILLSIDE AV/210 ST,177,40.719939129943505,-73.7651948079096
1436,STUART ST/FILLMORE AV,177,40.624181966101695,-73.94140557062147
1437,GRAND AV/VAN HORN ST,177,40.735198209039545,-73.88023486440677
1438,CORONA AV/98 PL,177,40.74352754237288,-73.86390631073446
1439,HILLSIDE AV/207 ST,175,40.71656757142857,-73.77297323428571
